Time stamp,Adj Close
1492901160.0,44.80001
1492901220.0,44.80101
1492901280.0,44.80101
1492901340.0,44.80101
1492901400.0,44.80101
1492901460.0,44.83922
1492901520.0,44.83922
1492901580.0,44.80102
1492901640.0,44.89037
1492901700.0,44.89037
1492901760.0,44.91404
1492901820.0,44.87473
1492901880.0,44.87473
1492901940.0,44.87473
1492902000.0,44.91367
1492902060.0,44.91359
1492902120.0,44.91359
1492902180.0,44.91359
1492902240.0,44.91359
1492902300.0,44.87429
1492902360.0,44.87429
1492902420.0,44.87473
1492902480.0,44.87473
1492902540.0,44.87473
1492902600.0,44.87473
1492902660.0,44.87473
1492902720.0,44.85901
1492902780.0,44.85901
1492902840.0,44.85901
1492902900.0,44.87471
1492902960.0,44.87471
1492903020.0,44.87471
1492903080.0,44.87471
1492903140.0,44.80207
1492903200.0,44.80206
1492903260.0,44.80206
1492903320.0,44.80206
1492903380.0,44.80206
1492903440.0,44.80206
1492903500.0,44.80205
1492903560.0,44.80205
1492903620.0,44.80205
1492903680.0,44.80205
1492903740.0,44.80205
1492903800.0,44.80205
1492903860.0,44.80205
1492903920.0,44.80205
1492903980.0,44.80205
1492904040.0,44.85
1492904100.0,44.85
1492904160.0,44.85
1492904220.0,44.85
1492904280.0,44.8
1492904340.0,44.80002
1492904400.0,44.80002
1492904460.0,44.85626
1492904520.0,44.85626
1492904580.0,44.85626
1492904640.0,44.85564
1492904700.0,44.85564
1492904760.0,44.82998
1492904820.0,44.82998
1492904880.0,44.8
1492904940.0,44.8
1492905000.0,44.8
1492905060.0,44.8
1492905120.0,44.8
1492905180.0,44.73002
1492905240.0,44.73
1492905300.0,44.73
1492905360.0,44.73001
1492905420.0,44.73001
1492905480.0,44.91359
1492905540.0,44.91384
1492905600.0,44.61168
1492905660.0,44.61168
1492905720.0,44.61168
1492905780.0,44.61168
1492905840.0,44.61168
1492905900.0,44.91117
1492905960.0,44.62393
1492906020.0,44.62393
1492906080.0,44.62393
1492906140.0,44.62393
1492906200.0,44.62393
1492906260.0,44.62393
1492906320.0,44.61168
1492906380.0,44.63872
1492906440.0,44.63881
1492906500.0,44.66236
1492906560.0,44.66621
1492906620.0,44.66621
1492906680.0,44.66621
1492906740.0,44.66621
1492906800.0,44.66621
1492906860.0,44.66621
1492906920.0,44.66621
1492906980.0,44.61652
1492907040.0,44.61652
1492907100.0,44.61998
1492907160.0,44.61998
1492907220.0,44.88538
1492907280.0,44.88538
1492907340.0,44.88538
1492907400.0,44.88538
1492907460.0,44.88538
1492907520.0,44.88538
1492907580.0,44.80511
1492907640.0,44.59
1492907700.0,44.6
1492907760.0,44.6
1492907820.0,44.6
1492907880.0,44.6
1492907940.0,44.6
1492908000.0,44.6
1492908060.0,44.6
1492908120.0,44.6
1492908180.0,44.6
1492908240.0,44.6
1492908300.0,44.6
1492908360.0,44.6
1492908420.0,44.63694
1492908480.0,44.63694
1492908540.0,44.63694
1492908600.0,44.63694
1492908660.0,44.63694
1492908720.0,44.64277
1492908780.0,44.65256
1492908840.0,44.65256
1492908900.0,44.65256
1492908960.0,44.65256
1492909020.0,44.65256
1492909080.0,44.67
1492909140.0,44.67
1492909200.0,44.67001
1492909260.0,44.67
1492909320.0,44.67
1492909380.0,44.67
1492909440.0,44.67
1492909500.0,44.67
1492909560.0,44.67
1492909620.0,44.70908
1492909680.0,44.74815
1492909740.0,44.67
1492909800.0,44.67
1492909860.0,44.67044
1492909920.0,44.58626
1492909980.0,44.58628
1492910040.0,44.58628
1492910100.0,44.58641
1492910160.0,44.58626
1492910220.0,44.58627
1492910280.0,44.58628
1492910340.0,44.58628
1492910400.0,44.6
1492910460.0,44.6
1492910520.0,44.6
1492910580.0,44.60001
1492910640.0,44.6
1492910700.0,44.60002
1492910760.0,44.6
1492910820.0,44.60001
1492910880.0,44.60001
1492910940.0,44.6
1492911000.0,44.60001
1492911060.0,44.60001
1492911120.0,44.60001
1492911180.0,44.6
1492911240.0,44.6
1492911300.0,44.6
1492911360.0,44.60998
1492911420.0,44.61
1492911480.0,44.61
1492911540.0,44.61
1492911600.0,44.61
1492911660.0,44.61
1492911720.0,44.61
1492911780.0,44.69629
1492911840.0,44.69629
1492911900.0,44.61044
1492911960.0,44.61001
1492912020.0,44.61001
1492912080.0,44.64091
1492912140.0,44.64091
1492912200.0,44.64091
1492912260.0,44.64091
1492912320.0,44.64091
1492912380.0,44.61001
1492912440.0,44.61001
1492912500.0,44.61001
1492912560.0,44.65216
1492912620.0,44.61001
1492912680.0,44.61001
1492912740.0,44.61
1492912800.0,44.61
1492912860.0,44.61
1492912920.0,44.61
1492912980.0,44.61
1492913040.0,44.61
1492913100.0,44.61
1492913160.0,44.61
1492913220.0,44.61
1492913280.0,44.61
1492913340.0,44.70889
1492913400.0,44.70889
1492913460.0,44.61
1492913520.0,44.61
1492913580.0,44.61
1492913640.0,44.61
1492913700.0,44.61
1492913760.0,44.61
1492913820.0,44.6
1492913880.0,44.6
1492913940.0,44.6
1492914000.0,44.6
1492914060.0,44.6
1492914120.0,44.58625
1492914180.0,44.58625
1492914240.0,44.58625
1492914300.0,44.62623
1492914360.0,44.58625
1492914420.0,44.58625
1492914540.0,44.58625
1492914600.0,44.58625
1492914660.0,44.58625
1492914720.0,44.58625
1492914780.0,44.58625
1492914840.0,44.59558
1492914900.0,44.58625
1492914960.0,44.58625
1492915020.0,44.58625
1492915080.0,44.58625
1492915140.0,44.58625
1492915200.0,44.58626
1492915260.0,44.58625
1492915320.0,44.58625
1492915380.0,44.58625
1492915440.0,44.58626
1492915500.0,44.58625
1492915560.0,44.58625
1492915620.0,44.58625
1492915680.0,44.58625
1492915740.0,44.58625
1492915800.0,44.58625
1492915860.0,44.58625
1492915920.0,44.58625
1492915980.0,44.58625
1492916100.0,44.58625
1492916160.0,44.58625
1492916280.0,44.58625
1492916340.0,44.59558
1492916400.0,44.59558
1492916460.0,44.59581
1492916520.0,44.59581
1492916580.0,44.63483
1492916640.0,44.63483
1492916700.0,44.63483
1492916760.0,44.63483
1492916820.0,44.63483
1492916880.0,44.63483
1492916940.0,44.59701
1492917000.0,44.59701
1492917060.0,44.59701
1492917120.0,44.59701
1492917180.0,44.59638
1492917240.0,44.81519
1492917300.0,44.75249
1492917360.0,44.91456
1492917420.0,45.06978
1492917480.0,44.75333
1492917540.0,45.06961
1492917600.0,45.01805
1492917660.0,45.17
1492917720.0,44.91089
1492917780.0,45.2
1492917840.0,45.25
1492917900.0,45.18035
1492917960.0,45.18035
1492918020.0,45.24892
1492918080.0,45.18034
1492918140.0,45.24859
1492918200.0,45.2
1492918260.0,45.13677
1492918320.0,45.13677
1492918380.0,45.13677
1492918440.0,45.13677
1492918500.0,45.19904
1492918560.0,45.19986
1492918620.0,45.199
1492918680.0,45.00046
1492918740.0,45.00046
1492918800.0,44.76
1492918860.0,44.76066
1492918920.0,44.99953
1492918980.0,44.99953
1492919040.0,44.99953
1492919100.0,45.0
1492919160.0,45.0
1492919220.0,44.80002
1492919280.0,44.83922
1492919340.0,44.83922
1492919400.0,44.83922
1492919460.0,44.83922
1492919520.0,44.95073
1492919580.0,44.80002
1492919640.0,44.80002
1492919700.0,44.80002
1492919760.0,44.8
1492919820.0,44.8
1492919880.0,44.8
1492919940.0,44.8
1492920000.0,44.8
1492920060.0,44.8
1492920120.0,44.58629
1492920180.0,44.58629
1492920240.0,44.58629
1492920300.0,44.58629
1492920360.0,44.65873
1492920420.0,44.65873
1492920480.0,44.69777
1492920540.0,44.6978
1492920600.0,44.6978
1492920660.0,44.6978
1492920720.0,44.6978
1492920780.0,44.6978
1492920840.0,44.6978
1492920900.0,44.73691
1492920960.0,44.73691
1492921020.0,44.73691
1492921080.0,44.77604
1492921140.0,44.77604
1492921200.0,44.77604
1492921260.0,44.8814
1492921320.0,44.80001
1492921380.0,44.85514
1492921440.0,44.85514
1492921500.0,44.85514
1492921560.0,44.87083
1492921620.0,45.0
1492921680.0,45.05
1492921740.0,45.00045
1492921800.0,45.0009
1492921860.0,44.95605
1492921920.0,44.95649
1492921980.0,44.85514
1492922040.0,45.00001
1492922100.0,45.00001
1492922160.0,44.82992
1492922280.0,44.82992
1492922340.0,44.76
1492922400.0,44.76
1492922460.0,44.76
1492922520.0,44.76
1492922580.0,44.76
1492922760.0,44.76
1492922820.0,44.76
1492922880.0,44.71253
1492922940.0,44.71253
1492923060.0,44.71253
1492923120.0,44.71244
1492923180.0,44.71244
1492923240.0,44.71244
1492923300.0,44.66001
1492923360.0,44.66001
1492923420.0,44.61328
1492923480.0,44.61293
1492923540.0,44.61294
1492923600.0,44.61295
1492923660.0,44.61295
1492923720.0,44.61318
1492923780.0,44.61318
1492923840.0,44.62104
1492923900.0,44.63
1492923960.0,44.648
1492924020.0,44.65219
1492924080.0,44.70971
1492924140.0,44.70971
1492924200.0,44.70971
1492924260.0,44.6522
1492924320.0,44.6522
1492924380.0,44.6522
1492924440.0,44.6522
1492924500.0,44.6522
1492924560.0,44.6916
1492924620.0,44.6916
1492924680.0,44.6916
1492924740.0,44.6916
1492924800.0,44.65246
1492924860.0,44.65246
1492924920.0,44.6916
1492924980.0,44.62
1492925040.0,44.70909
1492925100.0,44.62001
1492925160.0,44.72466
1492925220.0,44.75099
1492925280.0,44.75156
1492925340.0,44.77392
1492925400.0,44.77423
1492925460.0,44.70908
1492925520.0,44.62046
1492925580.0,44.62046
1492925640.0,44.62046
1492925700.0,44.62
1492925760.0,44.70793
1492925820.0,44.54993
1492925880.0,44.55006
1492925940.0,44.53003
1492926000.0,44.53001
1492926060.0,45.1072
1492926120.0,44.53044
1492926180.0,44.71427
1492926240.0,44.71427
1492926300.0,44.71427
1492926360.0,44.53345
1492926420.0,44.54004
1492926480.0,44.60002
1492926540.0,44.65
1492926600.0,44.61006
1492926660.0,44.61006
1492926720.0,44.7124
1492926780.0,44.61058
1492926840.0,44.61088
1492926900.0,44.61106
1492926960.0,44.61113
1492927020.0,44.64995
1492927080.0,44.64995
1492927140.0,44.7773
1492927200.0,44.75183
1492927260.0,44.75183
1492927320.0,44.77685
1492927380.0,44.77685
1492927440.0,44.82589
1492927500.0,44.82589
1492927560.0,44.87719
1492927620.0,44.8248
1492927680.0,44.71
1492927740.0,44.71
1492927800.0,44.7
1492927860.0,44.70003
1492927920.0,44.70001
1492927980.0,44.70009
1492928040.0,44.70009
1492928100.0,44.70014
1492928160.0,44.75482
1492928220.0,44.70057
1492928280.0,44.70057
1492928340.0,44.70057
1492928400.0,44.70057
1492928460.0,44.70057
1492928520.0,44.75437
1492928580.0,44.75437
1492928640.0,44.75437
1492928700.0,44.75437
1492928760.0,44.72077
1492928820.0,44.72077
1492928880.0,44.82435
1492928940.0,44.72131
1492929000.0,44.72131
1492929060.0,44.72131
1492929120.0,44.72131
1492929180.0,44.7152
1492929240.0,44.70051
1492929300.0,44.70002
1492929360.0,44.7152
1492929420.0,44.7152
1492929480.0,44.7
1492929540.0,44.70001
1492929600.0,44.7
1492929660.0,44.70003
1492929720.0,44.70003
1492929780.0,44.70001
1492929840.0,44.70001
1492929900.0,44.70001
1492929960.0,44.70015
1492930020.0,44.70015
1492930080.0,44.70002
1492930140.0,44.70002
1492930200.0,44.70002
1492930260.0,44.75873
1492930320.0,44.70002
1492930380.0,44.70002
1492930500.0,44.70002
1492930560.0,44.70001
1492930620.0,44.70001
1492930680.0,44.70001
1492930740.0,44.70111
1492930800.0,44.70111
1492930860.0,44.70111
1492930920.0,44.79
1492930980.0,44.8
1492931040.0,44.8
1492931100.0,44.8
1492931160.0,44.87649
1492931220.0,44.87725
1492931280.0,44.94783
1492931340.0,44.94783
1492931400.0,44.79031
1492931460.0,44.94783
1492931520.0,44.79106
1492931580.0,44.79106
1492931640.0,44.94786
1492931700.0,44.9085
1492931760.0,44.9085
1492931820.0,44.94786
1492931880.0,44.94786
1492931940.0,44.94795
1492932000.0,44.94796
1492932060.0,44.94751
1492932120.0,44.95
1492932180.0,44.99958
1492932240.0,44.99962
1492932300.0,44.99962
1492932360.0,44.95004
1492932420.0,44.95004
1492932480.0,44.98937
1492932540.0,44.98937
1492932600.0,44.98937
1492932660.0,44.95048
1492932720.0,44.99962
1492932780.0,44.99966
1492932840.0,44.99955
1492932900.0,44.99955
1492932960.0,44.99955
1492933020.0,44.99955
